canonical_organism,canonical_drug,drug_class,iso3_country,parsed_year,specimen_source,n_isolates_in_stratum,n_tested,n_susceptible,n_intermediate,n_resistant,coverage_t_over_n,tier1_bound_lower,tier1_bound_upper,tier1_width,tier2_bound_upper_assumes_monotonicity,low_n_flag,version,date_added
Candida glabrata,Micafungin,Echinocandin,BEL,2015,Blood culture,6,6,6,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Micafungin,Echinocandin,BEL,2015,Bronchoalveolar lavage/wash,6,6,6,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Micafungin,Echinocandin,BEL,2016,Abscess (pus),1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Micafungin,Echinocandin,BEL,2016,Blood culture,2,2,2,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Micafungin,Echinocandin,BEL,2016,Bronchoalveolar lavage/wash,4,4,4,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Micafungin,Echinocandin,BEL,2017,Blood culture,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Micafungin,Echinocandin,BEL,2018,Wound/Drainage/Ulcer,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Micafungin,Echinocandin,BEL,2019,Blood culture,2,2,2,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Micafungin,Echinocandin,BEL,2019,Unknown,3,3,3,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Micafungin,Echinocandin,BEL,2020,Unknown,3,3,3,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Micafungin,Echinocandin,BEL,2021,Unknown,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Micafungin,Echinocandin,BEL,2021,Wound/Drainage/Ulcer,2,2,2,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Micafungin,Echinocandin,BEL,2022,Unknown,8,8,8,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Micafungin,Echinocandin,BEL,2023,Tissue,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Micafungin,Echinocandin,BEL,2023,Tracheal aspirate,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Micafungin,Echinocandin,BEL,2023,Unknown,3,3,3,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Micafungin,Echinocandin,BEL,2023,Wound/Drainage/Ulcer,4,4,3,0,1,1.0,0.75,0.75,0.0,0.75,True,v1,2026-07-08
Candida glabrata,Micafungin,Echinocandin,BEL,2024,Blood culture,2,2,2,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Micafungin,Echinocandin,BEL,2024,GI tract/bowel,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Micafungin,Echinocandin,BEL,2024,Other,2,2,2,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Micafungin,Echinocandin,BEL,2024,Ureteral catheter,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Micafungin,Echinocandin,BEL,2024,Wound/Drainage/Ulcer,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Micafungin,Echinocandin,BRA,2010,Abscess (pus),2,2,2,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Micafungin,Echinocandin,BRA,2010,Ascitic fluid,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Micafungin,Echinocandin,BRA,2010,Blood culture,7,7,7,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Micafungin,Echinocandin,BRA,2010,Unknown,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Micafungin,Echinocandin,BRA,2011,Blood culture,7,7,7,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Micafungin,Echinocandin,BRA,2012,Unknown,2,2,2,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Micafungin,Echinocandin,BRA,2013,Blood culture,2,2,2,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Micafungin,Echinocandin,BRA,2014,Blood culture,2,2,2,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Micafungin,Echinocandin,BRA,2015,Blood culture,2,2,2,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Micafungin,Echinocandin,BRA,2015,Other,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Micafungin,Echinocandin,BRA,2017,Blood culture,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Micafungin,Echinocandin,BRA,2018,Blood culture,3,3,3,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Micafungin,Echinocandin,BRA,2019,Peritoneal fluid,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Micafungin,Echinocandin,BRA,2020,Blood culture,4,4,4,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Micafungin,Echinocandin,BRA,2021,Blood culture,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Micafungin,Echinocandin,BRA,2023,Plueral fluid,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Micafungin,Echinocandin,BRA,2024,Blood culture,2,2,2,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Micafungin,Echinocandin,CAN,2010,Blood culture,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Micafungin,Echinocandin,CAN,2010,Unknown,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Micafungin,Echinocandin,CAN,2011,Blood culture,4,4,4,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Micafungin,Echinocandin,CAN,2011,Unknown,19,19,18,0,1,1.0,0.9473684210526315,0.9473684210526315,0.0,0.9473684210526315,True,v1,2026-07-08
Candida glabrata,Micafungin,Echinocandin,CAN,2012,Blood culture,13,13,12,0,1,1.0,0.9230769230769231,0.9230769230769231,0.0,0.9230769230769231,True,v1,2026-07-08
Candida glabrata,Micafungin,Echinocandin,CAN,2013,Blood culture,8,8,7,0,1,1.0,0.875,0.875,0.0,0.875,True,v1,2026-07-08
Candida glabrata,Micafungin,Echinocandin,CAN,2014,Blood culture,7,7,5,0,2,1.0,0.7142857142857143,0.7142857142857143,0.0,0.7142857142857143,True,v1,2026-07-08
Candida glabrata,Micafungin,Echinocandin,CAN,2014,Unknown,6,6,6,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Micafungin,Echinocandin,CAN,2015,Blood culture,12,12,12,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Micafungin,Echinocandin,CAN,2016,Blood culture,6,6,6,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Micafungin,Echinocandin,CAN,2017,Blood culture,5,5,5,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Micafungin,Echinocandin,CAN,2018,Blood culture,4,4,4,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Micafungin,Echinocandin,CAN,2019,Unknown,2,2,2,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Micafungin,Echinocandin,CAN,2020,Unknown,9,9,9,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Micafungin,Echinocandin,CHE,2019,Blood culture,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Micafungin,Echinocandin,CHE,2020,Unknown,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Micafungin,Echinocandin,CHE,2021,Unknown,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Micafungin,Echinocandin,CHE,2022,Unknown,3,3,3,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Micafungin,Echinocandin,CHE,2024,Blood culture,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Micafungin,Echinocandin,CHL,2010,Blood culture,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Micafungin,Echinocandin,CHL,2010,Plueral fluid,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Micafungin,Echinocandin,CHL,2011,Blood culture,2,2,2,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Micafungin,Echinocandin,CHL,2011,Bronchoalveolar lavage/wash,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Micafungin,Echinocandin,CHL,2011,Other,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Micafungin,Echinocandin,CHL,2012,Tracheal aspirate,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Micafungin,Echinocandin,CHL,2012,Unknown,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Micafungin,Echinocandin,CHL,2013,Blood culture,3,3,3,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Micafungin,Echinocandin,CHL,2013,Peritoneal fluid,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Micafungin,Echinocandin,CHL,2013,Sputum,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Micafungin,Echinocandin,CHL,2014,Blood culture,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Micafungin,Echinocandin,CHL,2015,Blood culture,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Micafungin,Echinocandin,CHL,2015,Unknown,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Micafungin,Echinocandin,CHL,2016,Blood culture,4,4,4,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Micafungin,Echinocandin,CHL,2016,Tissue,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Micafungin,Echinocandin,CHL,2017,Blood culture,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Micafungin,Echinocandin,CHL,2017,Unknown,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Micafungin,Echinocandin,CHL,2018,Blood culture,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Micafungin,Echinocandin,CHL,2019,Blood culture,5,5,5,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Micafungin,Echinocandin,CHL,2020,Blood culture,2,2,1,0,1,1.0,0.5,0.5,0.0,0.5,True,v1,2026-07-08
Candida glabrata,Micafungin,Echinocandin,CHL,2021,Abscess (pus),1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Micafungin,Echinocandin,CHL,2021,Blood culture,3,3,3,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Micafungin,Echinocandin,CHL,2021,GI tract/bowel,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Micafungin,Echinocandin,CHL,2021,Plueral fluid,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Micafungin,Echinocandin,CHL,2023,Blood culture,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Micafungin,Echinocandin,CHL,2024,Blood culture,3,3,3,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Micafungin,Echinocandin,CHN,2010,Blood culture,2,2,2,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Micafungin,Echinocandin,CHN,2011,Blood culture,3,3,3,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Micafungin,Echinocandin,CHN,2011,Unknown,3,3,3,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Micafungin,Echinocandin,CHN,2012,Blood culture,22,22,22,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Micafungin,Echinocandin,CHN,2012,Urine/Urinary tract,2,2,2,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Micafungin,Echinocandin,CHN,2013,Blood culture,21,21,21,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Micafungin,Echinocandin,CHN,2013,Intravenous/IV Line,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Micafungin,Echinocandin,CHN,2013,Other,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Micafungin,Echinocandin,COL,2011,Blood culture,4,4,4,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Micafungin,Echinocandin,COL,2012,Peritoneal fluid,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Micafungin,Echinocandin,COL,2012,Unknown,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Micafungin,Echinocandin,CZE,2013,Catheter,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Micafungin,Echinocandin,CZE,2013,Urine/Urinary tract,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Micafungin,Echinocandin,CZE,2014,Blood culture,2,2,2,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida glabrata,Micafungin,Echinocandin,CZE,2014,Bronchoalveolar lavage/wash,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
