canonical_organism,canonical_drug,drug_class,dosing_variant,iso3_country,parsed_year,body_site,n_isolates_in_stratum,n_tested,n_resistant,n_intermediate,n_susceptible,coverage_t_over_n,tier1_bound_lower,tier1_bound_upper,tier1_width,tier2_bound_upper_assumes_monotonicity,low_n_flag,version,date_added
Haemophilus influenzae,amoxicillin,Aminopenicillin,,MAR,2017,Respiratory: Transtracheal aspirate,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,PAK,2016,HEENT: Middle ear,3,3,0,0,3,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,PAK,2016,Respiratory: Bronchoalveolar lavage,2,2,0,0,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,PAK,2016,Respiratory: Sinuses,2,2,0,0,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,PAK,2016,Respiratory: Sputum,86,86,2,0,84,1.0,0.023255813953488372,0.023255813953488372,0.0,0.023255813953488372,False,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,PAK,2016,Respiratory: Transtracheal aspirate,5,5,0,0,5,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,PAK,2017,HEENT: Middle ear,3,3,1,0,2,1.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,PAK,2017,Respiratory: Bronchoalveolar lavage,3,3,1,0,2,1.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,PAK,2017,Respiratory: Sputum,18,18,0,0,18,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,PAK,2018,Respiratory: Sputum,3,3,0,0,3,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,PAK,2020,CVS: Blood,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,PAK,2020,HEENT: Middle ear,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,PAK,2020,Respiratory: Bronchoalveolar lavage,2,2,0,0,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,PAK,2020,Respiratory: Other,4,4,0,0,4,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,PAK,2020,Respiratory: Sputum,14,14,0,0,14,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,PAK,2021,Respiratory: Bronchoalveolar lavage,2,2,0,0,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,PAK,2021,Respiratory: Endotracheal aspirate,3,3,0,0,3,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,PAK,2021,Respiratory: Other,10,10,0,0,10,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,PAK,2021,Respiratory: Sputum,27,27,3,0,24,1.0,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,PHL,2016,HEENT: Middle ear,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,PHL,2016,Respiratory: Sputum,32,32,3,0,29,1.0,0.09375,0.09375,0.0,0.09375,False,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,PHL,2016,Respiratory: Transtracheal aspirate,4,4,0,0,4,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,PHL,2017,HEENT: Middle ear,3,3,1,0,2,1.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,PHL,2017,Respiratory: Sputum,15,15,4,0,11,1.0,0.26666666666666666,0.26666666666666666,0.0,0.26666666666666666,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,PHL,2017,Respiratory: Transtracheal aspirate,4,4,1,0,3,1.0,0.25,0.25,0.0,0.25,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,ROU,2015,HEENT: Middle ear,7,7,2,0,5,1.0,0.2857142857142857,0.2857142857142857,0.0,0.2857142857142857,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,ROU,2015,Respiratory: Endotracheal aspirate,47,47,8,0,39,1.0,0.1702127659574468,0.1702127659574468,0.0,0.1702127659574468,False,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,ROU,2015,Respiratory: Other,41,41,9,0,32,1.0,0.21951219512195122,0.21951219512195122,0.0,0.21951219512195122,False,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,ROU,2015,Respiratory: Sinuses,2,2,0,0,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,ROU,2015,Respiratory: Sputum,20,20,4,0,16,1.0,0.2,0.2,0.0,0.2,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,ROU,2016,HEENT: Middle ear,2,2,0,0,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,ROU,2016,Respiratory: Endotracheal aspirate,12,12,2,0,10,1.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,ROU,2016,Respiratory: Sputum,12,12,1,0,11,1.0,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,RUS,2014,Respiratory: Bronchoalveolar lavage,2,2,0,0,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,RUS,2014,Respiratory: Sinuses,14,14,3,0,11,1.0,0.21428571428571427,0.21428571428571427,0.0,0.21428571428571427,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,RUS,2014,Respiratory: Sputum,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,RUS,2015,CVS: Blood,3,3,2,0,1,1.0,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,RUS,2015,HEENT: Middle ear,5,5,0,0,5,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,RUS,2015,Respiratory: Bronchoalveolar lavage,12,12,2,0,10,1.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,RUS,2015,Respiratory: Endotracheal aspirate,7,7,0,0,7,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,RUS,2015,Respiratory: Other,8,8,0,0,8,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,RUS,2015,Respiratory: Sinuses,80,80,7,0,73,1.0,0.0875,0.0875,0.0,0.0875,False,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,RUS,2015,Respiratory: Sputum,115,115,28,0,87,1.0,0.24347826086956523,0.24347826086956523,0.0,0.24347826086956523,False,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,RUS,2016,CVS: Blood,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,RUS,2016,HEENT: Middle ear,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,RUS,2016,Respiratory: Other,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,RUS,2016,Respiratory: Sinuses,3,3,2,0,1,1.0,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,RUS,2016,Respiratory: Sputum,26,26,9,0,17,1.0,0.34615384615384615,0.34615384615384615,0.0,0.34615384615384615,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,SAU,2015,Respiratory: Sputum,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,SAU,2015,Respiratory: Transtracheal aspirate,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,SAU,2016,CVS: Blood,2,2,0,0,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,SAU,2016,HEENT: Ears,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,SAU,2016,Respiratory: Bronchoalveolar lavage,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,SAU,2016,Respiratory: Sputum,17,17,3,0,14,1.0,0.17647058823529413,0.17647058823529413,0.0,0.17647058823529413,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,SAU,2016,Respiratory: Transtracheal aspirate,11,11,3,0,8,1.0,0.2727272727272727,0.2727272727272727,0.0,0.2727272727272727,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,SAU,2017,Bodily Fluids: Pleural,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,SAU,2017,CVS: Blood,2,2,0,0,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,SAU,2017,Respiratory: Bronchoalveolar lavage,2,2,0,0,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,SAU,2017,Respiratory: Sputum,9,9,0,0,9,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,SAU,2017,Respiratory: Transtracheal aspirate,7,7,0,0,7,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,SGP,2016,CVS: Blood,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,SGP,2016,Respiratory: Bronchoalveolar lavage,3,3,0,0,3,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,SGP,2016,Respiratory: Sinuses,10,10,6,0,4,1.0,0.6,0.6,0.0,0.6,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,SGP,2016,Respiratory: Sputum,10,10,5,0,5,1.0,0.5,0.5,0.0,0.5,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,SGP,2016,Respiratory: Transtracheal aspirate,21,21,9,0,12,1.0,0.42857142857142855,0.42857142857142855,0.0,0.42857142857142855,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,SGP,2017,CVS: Blood,3,3,1,0,2,1.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,SGP,2017,HEENT: Ears,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,SGP,2017,Respiratory: Bronchoalveolar lavage,5,5,2,0,3,1.0,0.4,0.4,0.0,0.4,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,SGP,2017,Respiratory: Sinuses,3,3,1,0,2,1.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,SGP,2017,Respiratory: Sputum,14,14,7,0,7,1.0,0.5,0.5,0.0,0.5,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,SGP,2017,Respiratory: Transtracheal aspirate,9,9,4,0,5,1.0,0.4444444444444444,0.4444444444444444,0.0,0.4444444444444444,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,SRB,2015,CVS: Blood,2,2,0,0,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,SRB,2015,HEENT: Middle ear,17,17,3,0,14,1.0,0.17647058823529413,0.17647058823529413,0.0,0.17647058823529413,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,SRB,2015,Respiratory: Bronchoalveolar lavage,3,3,0,0,3,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,SRB,2015,Respiratory: Sinuses,3,3,0,0,3,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,SRB,2015,Respiratory: Sputum,5,5,0,0,5,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,SVK,2015,HEENT: Middle ear,8,8,2,0,6,1.0,0.25,0.25,0.0,0.25,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,SVK,2015,Respiratory: Bronchoalveolar lavage,20,20,3,0,17,1.0,0.15,0.15,0.0,0.15,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,SVK,2015,Respiratory: Endotracheal aspirate,11,11,1,0,10,1.0,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,SVK,2015,Respiratory: Other,4,4,2,0,2,1.0,0.5,0.5,0.0,0.5,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,SVK,2015,Respiratory: Sinuses,28,28,2,0,26,1.0,0.07142857142857142,0.07142857142857142,0.0,0.07142857142857142,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,SVK,2015,Respiratory: Sputum,11,11,1,0,10,1.0,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,SVK,2016,HEENT: Middle ear,2,2,1,0,1,1.0,0.5,0.5,0.0,0.5,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,SVK,2016,Respiratory: Bronchoalveolar lavage,7,7,1,0,6,1.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,SVK,2016,Respiratory: Endotracheal aspirate,3,3,0,0,3,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,SVK,2016,Respiratory: Other,2,2,0,0,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,SVK,2016,Respiratory: Sinuses,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,SVK,2016,Respiratory: Sputum,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,TUN,2016,Respiratory: Bronchoalveolar lavage,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,TUN,2016,Respiratory: Sputum,32,32,7,0,25,1.0,0.21875,0.21875,0.0,0.21875,False,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,TUN,2016,Respiratory: Transtracheal aspirate,3,3,2,0,1,1.0,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,TUN,2017,HEENT: Middle ear,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,TUN,2017,Respiratory: Bronchoalveolar lavage,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,TUN,2017,Respiratory: Sputum,31,31,12,0,19,1.0,0.3870967741935484,0.3870967741935484,0.0,0.3870967741935484,False,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,TUN,2017,Respiratory: Transtracheal aspirate,5,5,4,0,1,1.0,0.8,0.8,0.0,0.8,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,TUN,2018,Respiratory: Bronchoalveolar lavage,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,TUN,2018,Respiratory: Endotracheal aspirate,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,TUN,2018,Respiratory: Other,3,3,2,0,1,1.0,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,TUN,2018,Respiratory: Sputum,5,5,1,0,4,1.0,0.2,0.2,0.0,0.2,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,TUN,2020,Respiratory: Bronchoalveolar lavage,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,TUN,2020,Respiratory: Endotracheal aspirate,2,2,2,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,TUN,2020,Respiratory: Sputum,18,18,6,0,12,1.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,TUN,2021,HEENT: Middle ear,2,2,1,0,1,1.0,0.5,0.5,0.0,0.5,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,TUN,2021,Respiratory: Bronchoalveolar lavage,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,TUN,2021,Respiratory: Endotracheal aspirate,12,12,4,0,8,1.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,TUN,2021,Respiratory: Other,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,TUN,2021,Respiratory: Sputum,24,24,7,0,17,1.0,0.2916666666666667,0.2916666666666667,0.0,0.2916666666666667,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,TUR,2016,CVS: Blood,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,TUR,2016,HEENT: Middle ear,2,2,1,0,1,1.0,0.5,0.5,0.0,0.5,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,TUR,2016,Respiratory: Bronchoalveolar lavage,17,17,1,0,16,1.0,0.058823529411764705,0.058823529411764705,0.0,0.058823529411764705,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,TUR,2016,Respiratory: Sputum,144,144,22,0,122,1.0,0.1527777777777778,0.1527777777777778,0.0,0.1527777777777778,False,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,TUR,2016,Respiratory: Transtracheal aspirate,15,15,2,0,13,1.0,0.13333333333333333,0.13333333333333333,0.0,0.13333333333333333,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,TUR,2017,Respiratory: Bronchoalveolar lavage,4,4,0,0,4,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,TUR,2017,Respiratory: Sputum,56,56,9,0,47,1.0,0.16071428571428573,0.16071428571428573,0.0,0.16071428571428573,False,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,TUR,2018,Respiratory: Bronchoalveolar lavage,2,2,0,0,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,TUR,2018,Respiratory: Sputum,8,8,2,0,6,1.0,0.25,0.25,0.0,0.25,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,TUR,2019,Respiratory: Bronchoalveolar lavage,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,TUR,2019,Respiratory: Sputum,9,9,0,0,9,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,TUR,2020,CVS: Blood,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,TUR,2020,Respiratory: Bronchoalveolar lavage,20,20,2,0,18,1.0,0.1,0.1,0.0,0.1,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,TUR,2020,Respiratory: Endotracheal aspirate,23,23,3,0,20,1.0,0.13043478260869565,0.13043478260869565,0.0,0.13043478260869565,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,TUR,2020,Respiratory: Other,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,TUR,2020,Respiratory: Sputum,215,215,28,0,187,1.0,0.13023255813953488,0.13023255813953488,0.0,0.13023255813953488,False,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,TUR,2020,Unknown,2,2,0,0,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,TUR,2021,Respiratory: Bronchoalveolar lavage,3,3,0,0,3,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,TUR,2021,Respiratory: Endotracheal aspirate,7,7,0,0,7,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,TUR,2021,Respiratory: Other,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,TUR,2021,Respiratory: Sputum,22,22,3,0,19,1.0,0.13636363636363635,0.13636363636363635,0.0,0.13636363636363635,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,UKR,2014,Respiratory: Sinuses,2,2,0,0,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,UKR,2014,Respiratory: Sputum,10,10,1,0,9,1.0,0.1,0.1,0.0,0.1,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,UKR,2015,Respiratory: Bronchoalveolar lavage,3,3,1,0,2,1.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,UKR,2015,Respiratory: Sinuses,8,8,1,0,7,1.0,0.125,0.125,0.0,0.125,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,UKR,2015,Respiratory: Sputum,67,67,9,0,58,1.0,0.13432835820895522,0.13432835820895522,0.0,0.13432835820895522,False,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,UKR,2016,Respiratory: Bronchoalveolar lavage,7,7,0,0,7,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,UKR,2016,Respiratory: Sinuses,53,53,3,0,50,1.0,0.05660377358490566,0.05660377358490566,0.0,0.05660377358490566,False,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,UKR,2016,Respiratory: Sputum,25,25,2,0,23,1.0,0.08,0.08,0.0,0.08,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,UKR,2017,Respiratory: Bronchoalveolar lavage,4,4,0,0,4,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,UKR,2017,Respiratory: Sinuses,5,5,2,0,3,1.0,0.4,0.4,0.0,0.4,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,UKR,2017,Respiratory: Sputum,11,11,5,0,6,1.0,0.45454545454545453,0.45454545454545453,0.0,0.45454545454545453,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,UKR,2018,Respiratory: Sinuses,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,UKR,2019,Respiratory: Sputum,5,5,0,0,5,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,UKR,2020,Respiratory: Bronchoalveolar lavage,5,5,0,0,5,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,UKR,2020,Respiratory: Sinuses,8,8,0,0,8,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,UKR,2020,Respiratory: Sputum,48,48,3,0,45,1.0,0.0625,0.0625,0.0,0.0625,False,v1,2026-07-08
Haemophilus influenzae,amoxicillin,Aminopenicillin,,UKR,2021,Respiratory: Sinuses,2,2,1,0,1,1.0,0.5,0.5,0.0,0.5,True,v1,2026-07-08
